,Date,Title,Encabezado,SecLabel,Media
56,30/04/2017,http://www.lanacion.com.ar/2019330-murio-ueli-steck-el-hombre-record-de-la-montanas,"La ""máquina suiza"" -como se lo conocía- tenía previsto subir los 8.850 metros del Everest; lo encontraron destrozado por un caída en Nepal",elmundo,La Nacion
57,30/04/2017,http://www.lanacion.com.ar/2019334-al-menos-cuatro-muertos-por-multiples-tornados-en-texas,"Las fuertes tormentas causaron daños en casas, caminos y líneas eléctricas; advierten que podría aumentar la cifra de víctimas fatales",elmundo,La Nacion
58,30/04/2017,http://www.lanacion.com.ar/2019351-donald-trump-califico-al-lider-de-corea-del-norte-como-un-tipo-resistente-y-despabilado,"En una entrevista, el presidente norteamericano se refirió de manera amable hacia Kim Jong-un, pero deslizó: ""Si prepara una prueba nuclear, no estaré feliz""",elmundo,La Nacion
59,30/04/2017,http://www.lanacion.com.ar/2019357-el-papa-francisco-dijo-que-no-tiene-en-agenda-viajar-a-la-argentina-en-2018,"Ante los rumores sobre una eventual visita, el Papa llamó a Luis Liberman, director general de la Cátedra del Diálogo y la Cultura del Encuentro y le dijo que estará en Perú y Chile",elmundo,La Nacion
60,30/04/2017,http://www.lanacion.com.ar/2019144-historia-de-una-obsesion,None,opinión,La Nacion
61,30/04/2017,http://www.lanacion.com.ar/2019173-ravioles-que-engordan,"La administración del Estado es como una ameba que se multiplica cuando encuentra espacio; ha pasado con todos los gobiernos, incluso hoy",opinión,La Nacion
62,30/04/2017,http://www.lanacion.com.ar/2019174-libre-transito-y-abusos,None,opinión,La Nacion
63,30/04/2017,http://www.lanacion.com.ar/2019175-cartas-de-los-lectores,"La peste del olvido, de Macondo a Santa Cruz; Dingidad robada; Descontento; Madres en TV Pública; Gastos en el Estado; Almuerzo espartano; El viaje de Cristina; Tasas de interés; El costo argentino; Esclerosis múltiple; Validez de los DNI; Factura de luz",opinión,La Nacion
64,30/04/2017,http://www.lanacion.com.ar/2019177-memoria-fraudulenta,"El kirchnerismo gobernó Santa Cruz sólo hasta 2003(De Virginia García, senadora y cuñada de Máximo Kirchner)",opinión,La Nacion
65,30/04/2017,http://www.lanacion.com.ar/2019178-las-alucinaciones-populistas-otro-desafio-para-macri,None,opinión,La Nacion
66,30/04/2017,http://www.lanacion.com.ar/2019180-envio,None,opinión,La Nacion
67,30/04/2017,http://www.lanacion.com.ar/2019196-ilustrado,None,opinión,La Nacion
68,30/04/2017,http://www.lanacion.com.ar/2019197-el-futuro-de-tinelli,None,opinión,La Nacion
69,30/04/2017,http://www.lanacion.com.ar/2019301-un-drastico-cambio-de-la-politica-exterior,None,opinión,La Nacion
70,30/04/2017,http://www.lanacion.com.ar/2019302-internet-un-pasaje-del-amor-al-espanto,None,opinión,La Nacion
71,30/04/2017,http://www.lanacion.com.ar/2019303-el-siniestro-juego-de-la-ballena-azul,None,opinión,La Nacion
72,30/04/2017,http://www.lanacion.com.ar/2002860-la-tabla-de-posiciones-del-torneo-primera-division-201617-en-vivo,None,deportiva,La Nacion
73,30/04/2017,http://www.lanacion.com.ar/2015292-la-tabla-de-posiciones-del-torneo-primera-division-201617-en-vivo,Se juega la fecha 22 del campeonato,deportiva,La Nacion
74,30/04/2017,http://www.lanacion.com.ar/2015892-torneo-primera-division-titulo-ultimos-partidos-torneo-20162017,"Los xeneizes son líderes del certamen, con tres puntos de diferencia sobre su escolta más cercano; cómo se juegan las últimas ocho fechas",deportiva,La Nacion
75,30/04/2017,http://www.lanacion.com.ar/2018890-gimnasia-la-plata-san-lorenzo-torneo-primera-division,Venció 1-0 a Gimnasia en La Plata y tomó envión para seguir vivo en la Copa Libertadores,deportiva,La Nacion
76,30/04/2017,http://www.lanacion.com.ar/2018974-temperley-vs-racing-la-academia-quiere-seguir-su-escalada-en-la-tabla,"Guevgeozián (2) y Di Lorenzo anotaron para el Gasolero, que sumó tres puntos vitales para el descenso; el equipo de Cocca fue derrotado después de cinco victorias seguidas",deportiva,La Nacion
77,30/04/2017,http://www.lanacion.com.ar/2019104-horarios-y-tv-boca-defiende-la-punta-del-torneo-ante-arsenal-y-quiere-estirar-la-ventaja,"El xeneize jugará en la Bombonera desde las 19.10; el clásico entre Godoy Cruz y san Martín de San Juan, otro de los atractivos",deportiva,La Nacion
78,30/04/2017,http://www.lanacion.com.ar/2019117-jockey-casi-por-azar-premiado-por-ser-el-mejor-aprendiz-y-ahora-protagonista-de-la-fiesta-del-1-de-mayo-en-palermo,"Un caballo de andar dolorido fue el punto de partida del camino que llevó a Gustavo Nicolás Villalba, de 20 años, a obtener el premio Pellegrini al mejor novato de 2016, ganar clásicos y ser una de las figuras de la gran del República Argentina",deportiva,La Nacion
79,30/04/2017,http://www.lanacion.com.ar/2019155-marcos-maidana-no-vuelvo-al-boxeo-aunque-me-ofrezcan-una-superpelea,"El Chino quedó en la historia por sus dos choques con Mayweather que lo llevaron a la fama ; a los 33 años, disfruta de la libertad, tiene una promotora y se ilusiona con su hermano Fabián",deportiva,La Nacion
80,30/04/2017,http://www.lanacion.com.ar/2019157-el-debut-de-barrios-una-metafora-de-estos-tiempos,None,deportiva,La Nacion
81,30/04/2017,http://www.lanacion.com.ar/2019171-acomodar-franquicia-y-estructuras-parece-costar-demasiado,None,deportiva,La Nacion
82,30/04/2017,http://www.lanacion.com.ar/2019172-a-newells-ya-es-normal-que-el-1-a-0-le-caiga-bien,None,deportiva,La Nacion
83,30/04/2017,http://www.lanacion.com.ar/2019257-cambiaso-y-un-triunfo-que-estimula-el-reencuentro-familiar,"Jugó con sus sobrinos y compartió el palenque con su cuñado Castagnola, con el que está distanciado desde 2010; la jornada mostró una amplia superioridad argentina frente a Uruguay",deportiva,La Nacion
84,30/04/2017,http://www.lanacion.com.ar/2019267-el-regreso-de-rulo-lasala-a-cuba-ya-dio-sus-primeros-dividendos,La vuelta del coach al equipo de Villa de Mayo se estrenó con un triunfo sobre el SIC,deportiva,La Nacion
85,30/04/2017,http://www.lanacion.com.ar/2019274-messi-esta-encendido-empuja-a-barcelona-hasta-el-final-y-brilla-con-las-asistencias,"No marcó en el clásico catalán, pero con su papel de asistidor sobresale en el apretado cierre de la Liga en disputa con Real Madrid",deportiva,La Nacion
86,30/04/2017,http://www.lanacion.com.ar/2019311-gp-de-sochi-un-nuevo-capitulo-del-mal-momento-de-fernando-alonso-abandono-antes-de-la-largada,Tuvo que dejar su McLaren tirado en la pista y se volvió caminando a boxes; todavía no pudo terminar una carrera en la temporada,deportiva,La Nacion
87,30/04/2017,http://www.lanacion.com.ar/2019315-godoy-cruz-san-martin-de-san-juan-horario-tv-y-formaciones-del-clasico,Fue 0-0 en el estadio Malvinas Argentinas; hubo pocas situaciones de gol y los dos parecieron conformarse,deportiva,La Nacion
88,30/04/2017,http://www.lanacion.com.ar/2019316-rosario-central-aldosivi-torneo-primera-division-horario-tv-y-formaciones,El equipo rosarino se impuso con goles de Germán Herrera y Fabián Bordagaray,deportiva,La Nacion
89,30/04/2017,http://www.lanacion.com.ar/2019317-boca-arsenal-torneo-primera-division-horario-tv-y-formaciones-de-un-partido-en-el-que-el-xeneize-busca-retomar-la-senda-del-triunfo,"Tras cuatro jornadas ausente por lesión, el capitán recuperó su lugar como líder y cerebro del equipo xeneize; Benedetto,el goleador del campeonato, marcó por duplicado; el tercero lo hizo el pibe Maroni",deportiva,La Nacion
90,30/04/2017,http://www.lanacion.com.ar/2019318-olimpo-atletico-de-rafaela-torneo-primera-division-horario-tv-y-formaciones,"Se impuso por 2 a 1 con goles de Fernando Luna y Gabriel Gudiño; Carlos Rodríguez, el tanto de los locales",deportiva,La Nacion
91,30/04/2017,http://www.lanacion.com.ar/2019321-rivales-no-enemigos-la-campana-de-los-equipos-grandes-para-la-reinsercion-de-jovenes-en-la-sociedad-a-traves-del-deporte,"Realizada en conjunto con River, San Lorenzo, Huracán, Racing e Independiente, Boca participó de la primera acción en institutos de menores",deportiva,La Nacion
92,30/04/2017,http://www.lanacion.com.ar/2019322-gp-de-rusia-de-formula-1-valtteri-bottas-resistio-el-embate-de-las-ferrari-y-logro-el-primer-triunfo-de-su-carrera,El piloto finlandés terminó adelante en Sochi; Vettel y Raikkonen completaron el podio,deportiva,La Nacion
93,30/04/2017,http://www.lanacion.com.ar/2019326-atp-barcelona-rafael-nadal-thiem,"Tras alcanzar esa cantidad de títulos en Montecarlo, repitió el hito una semana después; derrotó al austríaco por 6-4 y 6-1",deportiva,La Nacion
94,30/04/2017,http://www.lanacion.com.ar/2019328-me-mato-por-el-equipo-jorge-sampaoli-evito-hablar-sobre-la-seleccion-argentina-y-remarco-su-fidelidad-con-sevilla,"El DT del conjunto andaluz salió al cruce de las versiones y puso el foco en la posibilidad de terminar el torneo en ""zona de Champions""",deportiva,La Nacion
95,30/04/2017,http://www.lanacion.com.ar/2019337-premier-league-el-tottenham-de-pochettino-le-gano-a-arsenal-y-le-pelea-el-titulo-a-chelsea-asi-esta-la-tabla,"En el clásico del norte de Londres, los Spurs ganaron 2-0 y se mantienen a cuatro puntos del líder, que goleó a Everton de visitante",deportiva,La Nacion
96,30/04/2017,http://www.lanacion.com.ar/2019339-el-policia-mascherano-y-messi-prendido-fuego-el-video-de-los-emojis-de,El arquero blaugrana participó del clip que se emite por Barca TV,deportiva,La Nacion
97,30/04/2017,http://www.lanacion.com.ar/2019341-luis-scola-explico-los-motivos-por-los-que-cree-que-su-carrera-en-la-nba-se-termino,"El capitán de la selección argentina, que este domingo cumplió 37 años, dijo: ""La NBA se volvió muy difícil para mí""; las posibilidades en Europa",deportiva,La Nacion
98,30/04/2017,http://www.lanacion.com.ar/2019348-inter-napoli-un-duelo-del-alto-voltaje-para-cerrar-la-fecha-en-el-calcio,"El equipo del sur de Italia se impuso por 1-0 y acortó la distancia con la Roma, que más temprano había perdido el clásico ante Lazio",deportiva,La Nacion
99,30/04/2017,http://www.lanacion.com.ar/2019349-rafael-nadal-y-el-objetivo-de-ganar-su-decimo-roland-garros-no-me-importa-mucho,El español ganó este domingo el ATP de Barcelona por décima vez; cuáles son sus próximos objetivos,deportiva,La Nacion
100,30/04/2017,http://www.lanacion.com.ar/2019350-rally-mundial-argentina-2017-en-un-final-electrizante-el-belga-neuville-gano-en-las-sierras-de-cordoba-por-7-decimas,"Le arrebató el triunfo al galés Elfyn Evans, que se había impuesto en las dos primeras etapas",deportiva,La Nacion
101,30/04/2017,http://www.lanacion.com.ar/2019352-nicolas-richotti-campeon-de-la-champions-league-todos-los-argentinos-campeones-en-europa,"El bahiense se consagró con Iberostar Tenerife, que venció en la final a Banvit, de Turquía",deportiva,La Nacion
102,30/04/2017,http://www.lanacion.com.ar/2019353-inter-napoli-la-pifia-de-nagatomo-que-le-dejo-el-gol-servido-a-callejon,El equipo del sur de Italia ganó 1-0 en Milan y le pelea el segundo puesto a Roma,deportiva,La Nacion
103,30/04/2017,http://www.lanacion.com.ar/2019354-insolito-escucho-gritos-racistas-quiso-parar-el-partido-lo-amonestaron-y-se-fue-de-la-cancha,"Sulley Muntari, de Pescara, no soportó los insultos de los fanáticos de Cagliari, se quejó ante el árbitro, que le mostró la tarjeta amarilla",deportiva,La Nacion
104,30/04/2017,http://www.lanacion.com.ar/2019358-el-dia-negro-de-angel-di-maria-psg-perdio-un-partido-clave-en-francia-y-a-el-lo-expulsaron-por-dar-una-patada,"El equipo del argentino fue derrotado por Niza y quedó a tres puntos de Monaco, el lider del torneo francés",deportiva,La Nacion
105,30/04/2017,http://www.lanacion.com.ar/2019360-urba-top-12-el-apellido-mamblona-une-los-triunfos-de-san-luis-en-el-clasico-ante-la-plata-de-local-hace-16-anos-y-hoy,"Alejandro, hoy presidente del club, había marcado un try en la última victoria, hace 16 años; su hijo Juan Martín jugó este domingo en el apretado 19-18 obtenido en La Cumbre",deportiva,La Nacion
106,30/04/2017,http://www.lanacion.com.ar/2019361-el-goleador-del-campeonato-dario-benedetto-va-detras-de-una-conquista-que-boca-no-consigue-hace-10-anos,Con los dos tantos ante Arsenal en la Bombonera lleva 14 y busca lo que consiguió Martín Palermo en el Clausura 2007,deportiva,La Nacion
107,30/04/2017,http://www.lanacion.com.ar/2019363-para-aplastar-a-belgrano-el-casi-rescato-el-nivel-de-sus-grandes-epocas,"Con una camada de jóvenes promesas, protagonizó un sensacional comienzo de torneo ante un campeón desconocido",deportiva,La Nacion
